VOLTAGE_RECORDED,WIND_SPEED_RECORDED
4.5011,11.694
4.2901,12.9512
4.4642,12.1345
4.4077,12.2241
4.2664,13.036
4.8912,10.0887
4.1123,14.3051
4.3396,12.9365
4.6179,11.5514
4.2296,13.338
4.1054,14.1104
4.0962,14.3823
4.624,11.45
4.221,13.5835
4.3401,12.5789
4.2695,13.0051
4.817,10.7186
4.8316,10.4419
4.047,14.7611
4.7028,11.1955
4.0556,14.7232
4.2325,13.3151
4.9409,10.0318
4.9231,10.4
4.7328,10.8226
4.0649,14.3004
4.9447,9.9559
4.176,13.5551
4.741,10.7755
4.9647,10.3321
4.6105,11.1978
4.0112,15.0188
4.743,10.7917
4.6552,11.0536
4.7274,10.8915
4.3873,12.4776
4.5078,12.0855
4.678,10.8793
4.1085,14.0982
4.9421,10.3306
4.083,14.4505
4.3683,12.6707
4.4686,12.2263
4.3581,12.7048
4.0958,14.1259
4.0671,14.4049
4.308,13.0813
4.0238,14.6143
4.0434,14.5345
4.3554,12.6806
4.897,10.238
4.2814,13.0394
4.9571,10.1609
4.5885,11.307
4.3031,12.9558
4.6152,11.1166
4.7772,10.8918
4.0149,14.699
4.2288,13.5373
4.907,10.2215
4.2547,13.1132
4.9393,10.323
4.9212,10.3965
4.1459,13.7743
4.7195,10.9131
4.453,12.0027
4.2167,13.2847
4.998,9.9271
4.738,10.7963
4.0366,14.9418
4.1956,13.7841
4.401,12.4761
4.1821,13.7733
4.5114,12.035
4.172,13.8689
4.1732,13.6192
4.4915,11.9095
4.9064,10.4148
4.4653,11.9852
4.5999,11.2045
4.9044,10.073
4.9818,10.1702
4.3156,12.9189
4.1008,14.0222
4.48,12.048
4.4515,12.0238
4.8213,10.3887
4.05,14.5819
4.7106,11.0419
4.2061,13.7374
4.3963,12.3034
4.059,14.4409
4.3394,12.9238
4.2504,13.0876
4.3124,12.9729
4.4341,12.2886
4.2093,13.6121
4.1694,13.686
4.1071,14.2087
4.4318,12.2044
4.1995,13.6571
4.0224,14.8651
4.7767,10.5027
4.4427,12.0781
4.5736,11.3781
4.3611,12.7743
4.1246,13.9848
4.8843,10.2456
4.3044,12.7417
4.4851,12.192
4.5084,11.7587
4.7116,11.1208
4.0227,15.0456
4.5495,11.775
4.1431,13.954
4.1421,13.9035
4.3886,12.4362
4.0333,14.5193
4.7145,11.0242
4.3232,12.8381
4.5177,11.6029
4.0106,14.6722
4.3238,12.5802
4.6854,11.3123
4.9562,10.3287
4.2287,13.58
4.4441,11.9724
4.1964,13.738
4.5634,11.5663
4.0436,14.6238
4.8175,10.6495
4.6164,11.131
4.4698,12.0648
4.9317,10.0671
4.4636,11.8753
4.3765,12.477
4.4039,12.2695
4.9972,9.8523
4.3248,12.9796
4.3616,12.6022
4.1978,13.4587
4.2756,13.2713
4.4956,11.8517
4.5366,11.6575
4.5372,11.6861
4.2756,12.9875
4.4004,12.6108
4.7336,10.7989
4.712,10.8561
4.1517,13.8891
4.0047,14.8957
4.4273,12.452
4.9292,10.2572
4.5707,11.6629
4.4531,11.9192
4.9042,10.4527
4.7418,10.8268
4.0557,14.3998
4.2318,13.3539
4.9527,9.9491
4.6475,11.4058
4.8384,10.5573
4.5915,11.2588
4.98,10.1395
4.8015,10.457
4.8523,10.5788
4.5726,11.6843
4.0969,14.0278
4.3454,12.8463
4.4459,12.1057
4.8306,10.6566
4.9802,10.0455
4.8292,10.7807
4.7152,11.0434
4.264,13.3451
4.6498,11.1137
4.5864,11.612
4.4693,12.0884
4.1125,14.2164
4.2152,13.6466
4.7642,10.7814
4.0455,14.5609
4.2236,13.4456
4.0095,14.8619
4.1725,13.7642
4.3772,12.4804
4.3535,12.8296
4.5181,11.597
4.5405,11.5028
4.227,13.3697
4.2708,13.2606
4.1085,14.2967
4.7445,10.8667
4.9073,10.4163
4.1588,14.0292
4.9859,10.1549
4.291,12.992
4.7229,10.7614
4.6865,10.8218
4.4175,12.3192
4.7722,10.9401
4.7563,10.6427
4.5437,11.7186
4.3898,12.4637
4.9658,10.3132
4.3731,12.5778
4.203,13.299
4.6985,10.9767
4.2259,13.554
4.8133,10.7587
4.7131,11.1291
4.1167,14.1716
4.2414,13.2567
4.5667,11.3955
4.7269,10.9816
4.1716,13.6848
4.1899,13.6332
4.0072,14.8703
4.3658,12.7335
4.9616,10.1429
4.7956,10.4644
4.0659,14.7124
4.2209,13.4372
4.1693,13.5928
4.6485,11.0457
4.4841,11.8833
4.0157,15.1014
4.4444,12.3925
4.9535,10.0658
4.6735,11.1154
4.846,10.5041
4.5242,11.5889
4.4923,11.7665
4.498,12.1393
4.2392,13.1017
4.2556,13.2447
4.361,12.3558
4.8738,10.5476
4.6893,11.2422
4.2161,13.2259
4.5199,11.8448
4.277,13.0247
4.4522,12.1511
4.5582,11.4
4.0575,14.7436
4.1751,13.7959
4.9415,9.9995
4.829,10.4848
4.9071,10.3081
4.2783,12.8504
4.5091,12.0215
4.956,10.2783
4.677,11.2222
4.7813,10.93
4.6308,11.5158
4.1614,13.8224
4.2955,12.8068
4.7645,10.5299
4.3857,12.5078
4.2966,12.9614
4.7742,10.9439
4.9764,10.2898
4.8877,10.1839
4.4377,12.3376
4.2794,13.0209
4.2134,13.6085
4.9535,10.2286
4.8935,10.3762
4.7676,10.6928
4.3003,12.9977
4.9592,10.2192
4.6671,11.3051
4.4036,12.5166
4.7281,10.7551
4.1129,13.9303
4.2578,13.1642
4.5281,11.6837
4.5411,11.889
4.349,12.5907
4.1933,13.3701
4.6044,11.6086
4.7895,10.4639
4.3809,12.3272
4.4966,12.0059
4.1993,13.6766
4.7866,10.9126
4.5751,11.4838
4.0784,14.3906
4.2072,13.4545
4.2166,13.3054
4.5379,11.6891
4.9517,10.0512
4.6453,11.458
4.3458,12.6142
4.0688,14.66
4.1404,13.9187
4.6156,11.5432
4.3123,12.7749
4.9316,10.2171
4.0486,14.7846
4.7707,10.6165
4.5846,11.6914
4.1414,14.047
4.5167,11.8649
4.7416,10.7643
4.6361,11.0317
4.6338,11.4752
4.7981,10.4151
4.6968,11.1322
4.4024,12.5298
4.5448,11.7141
4.4953,11.8917
4.3119,12.7582
4.4137,12.3153
4.6618,11.1277
4.8337,10.5898
4.7119,11.0925
4.2322,13.5659
4.4886,11.7319
4.6772,11.1916
4.9687,9.9124
4.693,11.2523
4.531,11.909
4.1526,13.6432
4.2141,13.281
4.377,12.7297
4.2377,13.1468
4.1172,14.1785
4.4621,12.2931
4.6848,10.947
4.5831,11.3985
4.2868,12.8227
4.0987,14.254
4.1023,14.064
4.7008,11.249
4.6664,11.041
4.9927,9.8072
4.6968,10.9771
4.2884,13.0248
4.5274,11.6315
4.5587,11.5644
4.2362,13.3448
4.9389,10.1345
4.1361,14.1877
4.5704,11.4905
4.9453,9.9504
4.3341,12.8394
4.1719,13.8242
4.2512,13.2993
4.1189,14.1444
4.2165,13.6899
4.2867,12.8037
4.2324,13.1149
4.8847,10.4476
4.8923,10.3405
4.0795,14.4898
4.821,10.5364
4.8303,10.7329
4.2319,13.1591
4.3293,12.8911
4.7198,10.8678
4.4941,11.9543
4.9584,9.9498
4.4127,12.0858
4.1272,14.1147
4.4151,12.3592
4.7221,11.1806
4.9649,10.1464
4.7208,11.0023
4.8235,10.5651
4.4397,12.0141
4.0911,14.3327
4.3646,12.7029
4.4468,12.3466
4.9655,9.9031
4.3545,12.6624
4.078,14.5681
4.6552,11.0677
4.3958,12.211
4.5143,11.6421
4.8498,10.6916
4.5828,11.7094
4.543,11.6121
4.1473,14.0255
4.2493,13.1402
4.9401,10.366
4.4907,12.0342
4.1192,14.0844
4.5832,11.6975
4.2418,13.3137
4.5595,11.7316
4.4076,12.3158
4.8353,10.4887
4.8301,10.4849
4.0182,14.9617
4.2505,13.1243
4.6455,11.4289
4.5528,11.4898
4.0139,14.6579
4.706,11.0742
4.4858,12.0772
4.393,12.264
4.0009,14.9034
4.8781,10.5632
4.6193,11.4025
4.8089,10.5468
4.3156,12.9422
4.7226,10.8552
4.7144,11.0798
4.1909,13.7573
4.7486,10.8425
4.5422,11.6757
4.8887,10.2631
4.5158,11.653
4.385,12.4659
4.9129,10.4896
4.4472,11.9386
4.0332,14.9482
4.263,13.3239
4.8349,10.4045
4.7156,10.7796
4.557,11.5356
4.9592,10.3639
4.1029,14.0668
4.2328,13.606
4.3148,12.8674
4.5249,11.9354
4.5212,11.7332
4.3204,12.8638
4.3639,12.6062
4.2329,13.283
4.5526,11.6579
4.9653,9.8962
4.9008,10.1292
4.755,10.9255
4.3275,13.0317
4.2716,13.3685
4.4968,11.7468
4.126,13.8299
4.5602,11.7125
4.4507,11.8933
4.8866,10.5765
4.9917,10.2075
4.9127,10.2987
4.8126,10.3782
4.6994,11.0291
4.5169,11.8034
4.7476,11.0721
4.4607,12.1787
4.4873,11.853
4.9271,9.9998
4.1405,13.8991
4.7582,10.6571
4.9248,10.4039
4.1251,13.9296
4.4843,12.0862
4.1284,14.0296
4.1089,14.3883
4.198,13.3519
4.5626,11.7311
4.704,10.8585
4.2192,13.4574
4.0387,14.4505
4.46,12.2795
4.2094,13.3401
4.3174,12.7162
4.8423,10.3846
4.4419,12.0475
4.3413,12.9106
4.1977,13.56
4.6999,10.8962
4.2544,13.2204
4.2809,13.2211
4.0132,15.0533
4.7063,11.1401
4.7239,11.1542
4.1062,14.302
4.0872,14.3512
4.1598,13.683
4.0958,14.5248
4.8746,10.5162
4.744,11.0251
4.0086,15.0131
4.0958,14.4716
4.0027,14.7725
4.9707,10.2537
4.5454,11.6593
4.5734,11.3158
4.0603,14.5459
4.5522,11.6557
4.9201,10.3914
4.3688,12.4788
4.2124,13.5951
4.7395,11.0676
4.1035,14.1397
4.1696,13.5759
4.1516,13.9098
4.662,11.1563
4.6613,11.2576
4.1244,14.1952
4.5366,11.544
4.0922,14.3775
4.5172,11.565
4.0993,14.358
4.2359,13.4698
4.6556,11.4022
4.6784,11.3375
4.4796,12.0056
4.2419,13.3853
4.2249,13.3349
4.4439,12.2884
4.1025,14.2486
4.452,12.1077
4.9613,9.9259
4.7299,11.0282
4.4138,12.4497
4.971,9.8895
4.6205,11.3373
4.127,13.9554
4.3045,12.8305
4.3715,12.7496
4.9862,10.122
4.6492,11.138
4.6984,10.9823
4.3065,12.7337
4.9805,10.0214
4.2745,12.9612
4.9866,9.9183
4.0445,14.4262
4.2021,13.7609
4.0024,14.9018
4.7092,10.7496
4.1245,14.1624
4.8296,10.7835
4.2064,13.5176
4.6645,10.9985
4.1855,13.8007
4.3999,12.2488
4.9794,10.2729
4.0847,14.4391
4.3652,12.542
4.3121,13.1284
4.3059,13.0321
4.2522,13.1775
4.7361,10.9888
4.6473,11.3882
4.1304,13.8207
4.4957,12.0048
4.5503,11.6436
4.7892,10.5551
4.6219,11.4375
4.4631,12.3077
4.2285,13.4118
4.8841,10.431
4.7162,11.1551
4.8568,10.6716
4.6957,11.1795
4.6575,11.1013
4.6372,11.5227
4.4392,12.0182
4.391,12.5474
4.6527,11.0096
4.6247,11.1405
4.0716,14.4911
4.4637,11.8907
4.787,10.5011
4.8949,10.462
4.9164,10.3089
4.6942,11.0638
4.3644,12.5725
4.0224,14.7501
4.9253,10.0343
4.2731,13.2712
4.9508,10.2589
4.9447,10.3578
4.2123,13.6697
4.8093,10.7359
4.6556,11.005
4.1624,13.6809
4.0465,14.7151
4.4773,12.1483
4.9624,10.0332
4.3655,12.543
4.6414,11.3734
4.1781,13.9041
4.532,11.9645
4.2144,13.5208
4.8259,10.4012
4.5081,11.9786
4.1123,14.0632
4.3856,12.3178
4.1117,14.4033
4.4857,12.161
4.121,14.1236
4.3898,12.4877
4.839,10.344
4.8121,10.5401
4.2473,13.4017
4.5493,11.7753
4.9338,10.0572
4.9268,10.0147
4.4098,12.3388
4.5827,11.4871
4.8324,10.7071
4.2092,13.379
4.2438,13.044
4.0458,14.771
4.5933,11.5184
4.9471,10.2834
4.124,14.0074
4.2515,13.1949
4.4679,12.2421
4.8178,10.3618
4.74,10.7508
4.3093,12.7884
4.6084,11.2494
4.5437,11.441
4.9633,10.0974
4.7008,10.9486
4.7338,11.0657
4.0495,14.5168
4.2057,13.3604
4.3361,12.7224
4.7117,11.1607
4.6496,11.0698
4.6859,11.0194
4.2484,13.402
4.7296,11.091
4.7199,10.7468
4.3373,12.7886
4.9984,9.848
4.0126,15.1447
4.867,10.6142
4.9798,9.9675
4.7884,10.9287
4.1552,13.6564
4.9979,10.1976
4.9953,9.9955
4.2415,13.5001
4.1298,14.003
4.6233,11.0936
4.4301,12.4195
4.2422,13.3341
4.3595,12.6739
4.5778,11.6969
4.5177,11.9446
4.8496,10.2496
4.1164,14.2479
4.8827,10.456
4.783,10.8943
4.5954,11.5303
4.5601,11.4284
4.6193,11.3372
4.5622,11.4374
4.5408,11.4651
4.135,14.1659
4.5194,11.818
4.0383,14.7087
4.4756,12.1931
4.4893,11.8439
4.5396,11.8977
4.382,12.3696
4.9359,10.3396
4.2198,13.6276
4.665,11.086
4.2421,13.2072
4.5583,11.413
4.4971,11.6788
4.0855,14.2847
4.9094,10.4683
4.0166,15.0926
4.5605,11.8024
4.4026,12.3074
4.778,10.506
4.089,14.4102
4.2766,12.9795
4.2397,13.2629
4.2291,13.2531
4.1378,13.8334
4.905,10.2421
4.7025,10.8916
4.0415,14.4534
4.172,13.9832
4.9394,10.2046
4.8094,10.7644
4.667,11.1686
4.6636,11.1055
4.2081,13.6165
4.2534,13.3746
4.5889,11.5791
4.354,12.8674
4.4308,12.0113
4.7746,10.8091
4.1811,13.5588
4.1998,13.6016
4.0844,14.5182
4.2314,13.4927
4.8138,10.8332
4.1815,13.4878
4.234,13.3868
4.0835,14.4173
4.2905,12.768
4.2241,13.3351
4.9221,10.0015
4.2163,13.4442
4.6384,11.3204
4.8694,10.4754
4.9358,10.211
4.025,14.7486
4.4535,11.9708
4.2797,13.217
4.9213,10.3979
4.1696,13.655
4.6058,11.4774
4.2669,13.1833
4.0127,14.6691
4.8698,10.4702
4.0994,14.3486
4.9575,10.1073
4.2217,13.1965
4.341,12.6668
4.9927,10.0541
4.9248,9.9935
4.6722,11.204
4.2648,13.3973
4.2924,13.0789
4.2098,13.7226
4.274,13.1768
4.9972,10.1875
4.2057,13.7135
4.2612,13.3458
4.1504,13.9893
4.9473,10.2136
4.472,12.1931
4.2218,13.5258
4.5618,11.5082
4.2483,13.4949
4.0989,14.3555
4.1182,13.9887
4.4485,12.3263
4.0708,14.6691
4.542,11.7586
4.0071,14.8999
4.6023,11.2834
4.6521,11.0017
4.257,13.0596
4.8868,10.3615
4.0019,15.0168
4.7131,10.9671
4.6582,10.9845
4.6463,11.0688
4.1243,14.2212
4.9337,10.1728
4.3878,12.5882
4.6646,11.1457
4.4723,12.0423
4.575,11.3329
4.3302,12.9557
4.8255,10.5391
4.8587,10.4935
4.8019,10.5001
4.529,11.7948
4.0301,14.5685
4.9659,10.0735
4.0932,14.475
4.7278,10.9542
4.6335,11.491
4.4979,11.6746
4.5373,11.5801
4.5378,11.8769
4.3011,13.1615
4.3835,12.3311
4.4468,11.9994
4.3725,12.4256
4.5765,11.7196
4.6298,11.5014
4.9202,10.217
4.412,12.5029
4.0504,14.7907
4.5401,11.8206
4.7712,10.7642
4.0971,14.4661
4.2805,13.1844
4.6203,11.2839
4.4759,12.0009
4.2145,13.4619
4.2043,13.7223
4.7839,10.8808
4.6569,11.3856
4.1782,13.8347
4.9133,10.4031
4.2729,13.0049
4.3431,12.6022
4.3016,13.106
4.0224,14.6105
4.6607,11.0749
4.6807,11.0028
4.6322,11.3923
4.4034,12.487
4.0223,14.9758
4.3381,12.8369
4.2612,13.4112
4.5118,12.0567
4.6032,11.6489
4.5309,11.9012
4.8255,10.3794
4.1376,13.925
4.0178,14.8579
4.4669,12.0606
4.493,11.9037
4.6696,11.368
4.7407,11.0943
4.8711,10.1733
4.5096,11.7617
4.077,14.4164
4.9994,9.9887
4.0716,14.6416
4.3317,12.6224
4.7797,10.7076
4.351,12.6903
4.3274,13.0224
4.0938,14.2184
4.1686,13.6563
4.8667,10.1996
4.2564,13.0503
4.0083,14.7594
4.26,13.3261
4.3763,12.5406
4.1635,13.6755
4.6188,11.5515
4.4022,12.3389
4.0043,14.8572
4.8987,10.3498
4.6831,10.8944
4.6077,11.5171
4.1115,14.3071
4.5486,11.4539
4.3524,12.7498
4.1597,13.8859
4.6028,11.3517
4.4171,12.2766
4.1552,13.8828
4.1103,14.4006
4.3783,12.2885
4.4513,12.1551
4.8696,10.6029
4.5534,11.5496
4.7812,10.7703
4.1412,14.163
4.1586,13.8381
4.2174,13.2333
4.9371,10.1473
4.3438,12.6691
4.8567,10.5441
4.0734,14.5864
4.6357,11.2148
4.47,12.0323
4.7258,10.9842
4.2609,13.1798
4.0028,15.0258
4.02,14.7351
4.1976,13.7287
4.0347,14.5107
4.7977,10.5055
4.5617,11.4557
4.6428,11.3658
4.4284,12.4025
4.7982,10.4497
4.7408,10.8056
4.29,13.2395
4.2126,13.3128
4.2936,13.0938
4.3306,12.898
4.4052,12.3404
4.3483,12.6575
4.8185,10.685
4.8011,10.5743
4.2084,13.4746
4.0197,14.6162
4.0605,14.4863
4.6265,11.4174
4.9842,10.0975
4.5979,11.2936
4.9985,10.2241
4.796,10.5381
4.7293,11.0037
4.6027,11.2256
4.1184,14.0389
4.0908,14.1271
4.8615,10.4465
4.3804,12.3503
4.0653,14.6686
4.3454,12.5312
4.7912,10.5557
4.2775,12.9708
4.3584,12.4117
4.4832,11.8114
4.4185,12.1837
4.555,11.6028
4.8413,10.3574
4.8994,10.5453
4.3781,12.5435
4.8899,10.2143
4.9691,9.8527
4.971,10.2609
4.4719,12.1625
4.8585,10.2672
4.1151,14.1249
4.9688,10.1234
4.2715,13.2921
4.6458,11.2841
4.329,12.5823
4.9063,10.1898
4.7392,11.0354
4.7418,10.7561
4.0317,14.9902
4.5165,11.691
4.6457,11.0193
4.7299,11.1088
4.3424,12.7186
4.9757,10.0449
4.8296,10.3634
4.1729,13.8167
4.2407,13.2512
4.9069,10.5239
4.2929,13.0347
4.3901,12.4499
4.3001,12.7695
4.8265,10.4122
4.5342,11.8272
4.5299,11.5564
4.838,10.3603
4.739,10.9944
4.8942,10.0766
4.945,10.097
4.9373,10.0193
4.4135,12.1251
4.3372,12.5884
4.3324,12.7761
4.2221,13.609
4.2021,13.3356
4.0409,14.8123
4.3305,12.786
4.9831,9.8105
4.9622,10.3275
4.1334,14.1638
4.3038,12.7123
4.865,10.2416
4.4289,12.0129
4.2666,13.2023
4.6315,11.3081
4.9672,9.9325
4.0838,14.5221
4.4594,11.9865
4.4697,12.1927
4.3669,12.6711
4.9307,10.3046
4.3612,12.847
4.6887,11.0799
4.9058,10.5068
4.3544,12.8729
4.0697,14.6946
4.6262,11.5495
4.2201,13.3244
4.7404,10.9923
4.1209,14.2402
4.8865,10.3279
4.2031,13.7747
4.0907,14.1107
4.5652,11.6491
4.9421,10.3323
4.2372,13.2325
4.3021,12.8662
4.1733,13.6893
4.987,10.1439
4.3958,12.2363
4.0222,14.9257
4.1863,13.88
4.5298,11.6632
4.3394,12.5675
4.4789,11.8723
4.3308,12.8897
4.1045,14.2348
4.3432,12.8658
4.7513,10.7534
4.2568,13.106
4.2947,13.2182
4.5451,11.8451
4.2146,13.3739
4.2316,13.5826
4.5854,11.4028
4.1187,13.9638
4.5992,11.2577
4.6085,11.3878
4.2408,13.2727
4.9466,10.0521
4.6801,11.0785
4.1766,13.5708
4.1905,13.5212
4.5539,11.8632
4.0711,14.4197
4.84,10.4625
4.7955,10.4671
4.1793,13.7983
4.9782,10.3105
4.8875,10.1205
4.2299,13.6184
4.2584,13.1736
4.7539,10.6822
4.227,13.3857
4.511,11.6336
4.0286,14.8664
4.167,13.8465
4.49,12.1849
4.1222,14.171
4.9641,10.1976
4.9612,10.0294
4.4344,12.2896
4.3084,12.6748
4.43,12.4203
4.5607,11.8165
4.7091,10.9357
4.3906,12.1941
4.1704,13.624
4.7505,10.8714
4.5855,11.3145
4.3011,12.9138
4.1494,13.6819
4.3006,12.7584
4.676,11.2535
4.6884,11.0091
4.1221,14.1475
4.5901,11.2897
4.3705,12.322
4.0674,14.4341
4.9797,9.9964
4.9341,10.2415
4.0483,14.7678
4.7226,10.8047
4.3533,12.8691
4.3458,12.5271
4.1734,13.552
4.548,11.6434
4.8993,10.127
4.8779,10.5755
4.6972,10.883
4.0227,14.6832
4.9137,10.3135
4.2573,13.057
4.3737,12.7597
4.5853,11.3399
4.2828,13.2551
4.4255,12.0915
4.7914,10.7942
4.4989,12.0405
4.682,11.2591
4.3183,12.6371
4.436,12.1152
4.175,13.846
4.5406,11.5155
4.9268,10.1294
4.3139,12.771
4.328,12.7444
4.5006,11.6635
4.992,10.0627
4.7959,10.4575
4.7648,11.011
4.439,12.32
4.1326,13.9433
4.6412,11.212
4.3809,12.4661
4.1116,14.3347
4.4588,11.8962
4.8084,10.5429
4.0194,15.0188
4.6321,11.1938
4.8748,10.3484
4.3766,12.7061
4.0492,14.678
4.6458,11.0309
4.3687,12.6884
4.7151,10.7122
4.527,11.8604
4.1492,13.7648
4.9413,10.2957
4.0817,14.5965
4.884,10.2543
4.8192,10.6176
4.2187,13.5702
4.4419,12.0602
4.5588,11.7029
4.4808,11.7993
4.2984,13.1624
4.9121,10.2771
4.8156,10.7803
4.4081,12.2417
4.5587,11.4696
4.1555,13.8231
4.5112,11.81
4.2159,13.7026
4.3145,12.7617
4.9182,10.1279
4.5742,11.5162
4.6399,11.4456
4.821,10.7255
4.4268,12.439
4.3704,12.3455
4.638,11.2768
4.2089,13.5637
4.283,12.9368
4.7337,10.7769
4.2459,13.2332
4.7746,10.668
4.7982,10.8752
4.9365,10.2505
4.8427,10.3485
4.0511,14.8074
4.5185,11.6014
4.6975,11.2691
4.0048,15.1
4.2523,13.4013
4.3455,12.5238
4.331,12.754
4.7024,10.8865
4.4468,11.9169
4.9296,10.102
4.4465,12.3391
4.1764,13.8748
4.8613,10.1963
4.1506,13.9549
4.5351,11.7284
4.1255,13.9186
4.3838,12.4093
4.1288,14.0881
4.2413,13.2855
4.5844,11.3483
4.7451,10.8795
4.7088,11.0154
4.4497,11.9534
4.1793,13.7063
4.8334,10.4755
4.0168,14.9126
4.2961,13.1464
4.6214,11.3574
4.5953,11.3369
4.7598,10.6865
4.1781,13.5246
4.1875,13.8498
4.6781,10.9762
4.948,10.3301
4.9431,10.2667
4.0986,14.1796
4.6562,11.3694
4.7657,10.6701
4.7225,10.8116
4.8093,10.8488
4.3962,12.4797
4.8972,10.2647
4.2988,13.2031
4.5845,11.2852
4.0931,14.3743
4.8865,10.168
4.2736,13.0807
4.7927,10.8556
4.2356,13.351
4.1329,13.8009
4.9751,9.8902
4.6769,11.1225
4.361,12.5076
4.5911,11.6773
4.3681,12.4525
4.4212,12.1924
4.7284,11.0191
4.8528,10.5702
4.5656,11.3494
4.42,12.1844
4.2253,13.2811
4.0786,14.5367
4.6605,11.2786
4.8927,10.4403
4.4943,12.0854
4.302,13.1388
4.2386,13.4652
4.5074,11.6379
4.2791,13.2617
4.549,11.5269
4.4443,12.3725
4.0474,14.8316
4.2023,13.6661
4.3736,12.5112
4.1847,13.4455
4.0281,14.5531
4.2594,12.9876
4.8304,10.5178
4.5614,11.497
4.8124,10.3631
4.1501,13.8056
4.3744,12.5614
4.1845,13.524
4.7652,10.6914
4.3204,12.7257
4.8008,10.8182
4.5633,11.3847
4.5713,11.693
4.301,12.8469
4.9589,10.2636
4.3839,12.3142
4.8345,10.5528
4.618,11.1342
4.5054,11.6358
4.9352,10.0589
4.9981,10.1156
4.2625,13.1475
4.2733,13.1944
4.2184,13.2578
4.3848,12.2449
4.9042,10.2114
4.0349,14.8943
4.8735,10.4288
4.4465,12.3314
4.3056,12.9645
4.7712,10.5118
4.2489,13.0312
4.8601,10.2634
4.5468,11.7578
4.125,13.8665
4.4564,12.1289
4.5196,11.7844
4.6321,11.2356
4.2036,13.3278
4.9044,10.3038
4.691,11.0903
4.9077,10.3301
4.9067,10.0841
4.1205,14.0363
4.0524,14.3734
4.6587,11.0702
4.8178,10.5525
4.0943,14.4035
4.2442,13.2282
4.6669,11.2427
4.2939,13.2166
4.6648,11.2549
4.9691,10.2118
4.9085,10.1056
4.6472,11.1361
4.7794,10.542
4.0014,15.093
4.0127,15.1181
4.2074,13.6656
4.9618,9.889
4.2067,13.7616
4.7554,10.986
4.7543,10.9208
4.4566,12.2205
4.9467,10.3259
4.7961,10.7448
4.0904,14.5192
4.7053,10.7566
4.2491,13.2141
4.5133,11.7617
4.9192,10.0702
4.9505,9.9169
4.1014,14.0268
4.9577,10.3608
4.1464,13.8878
4.8969,10.1428
4.776,10.9425
4.4062,12.5591
4.0397,14.5387
4.4476,12.2584
4.5447,11.521
4.7313,10.8518
4.6491,11.0252
4.6106,11.4888
4.0705,14.4833
4.4547,12.2405
4.3368,12.8004
4.5074,11.8809
4.1223,14.2678
4.1333,14.0925
4.2493,13.4667
4.4806,11.9391
4.8459,10.2703
4.84,10.4941
4.0091,14.7894
4.4953,11.6818
4.9228,10.0655
4.0295,15.0082
4.7195,10.8045
4.7014,11.1092
4.2681,12.9395
4.8227,10.4618
4.96,9.9717
4.5276,11.9861
4.0919,14.4517
4.3771,12.3814
4.7667,10.9575
4.5399,11.9431
4.6342,11.527
4.4843,11.7225
4.351,12.5335
4.7643,10.9968
4.6331,11.0456
4.6153,11.198
4.8307,10.3271
4.0329,14.7289
4.5992,11.356
4.0546,14.3665
4.5354,11.8206
4.6149,11.3834
4.8306,10.7608
4.7146,10.9866
4.8305,10.3882
4.9214,10.2817
4.3663,12.6454
4.0519,14.4513
4.9929,10.1908
4.0533,14.3758
4.8127,10.7382
4.0562,14.7459
4.6955,10.8118
4.6837,11.2867
4.4261,12.3451
4.3118,13.1149
4.3319,12.6276
4.1873,13.8979
4.7465,11.0702
4.6021,11.4342
4.1656,13.8764
4.1127,13.9221
4.5327,11.8282
4.4228,12.1592
4.1816,13.5425
4.0903,14.1832
4.4617,12.0485
4.8022,10.5878
4.8461,10.6905
4.504,11.744
4.1853,13.8986
4.8681,10.5841
4.0216,14.9663
4.139,14.0518
4.5426,11.7487
4.0235,14.8974
4.7976,10.8598
4.9208,10.0057
4.1271,14.0885
4.421,12.3575
4.3641,12.5924
4.7046,11.0033
4.651,11.05
4.5436,11.5755
4.7475,10.8406
4.744,10.7516
4.0062,14.8417
4.9801,10.1325
4.3709,12.4244
4.4221,12.4898
4.4991,11.95
4.1478,13.7762
4.1656,13.8884
4.1121,14.1245
4.3636,12.4966
4.4822,12.0388
4.9687,9.9865
4.8093,10.4828
4.6061,11.3872
4.1612,13.9903
4.1631,13.9926
4.7235,10.6891
4.0279,14.9223
4.6005,11.4816
4.1661,13.7742
4.8887,10.4655
4.7542,10.6811
4.8628,10.5496
4.933,10.0042
4.2737,12.9851
4.3947,12.2935
4.6728,11.0971
4.277,12.9054
4.9508,10.0408
4.3129,13.0527
4.8551,10.3258
4.3139,12.7747
4.0325,14.8937
4.4376,12.4235
4.7536,10.7443
4.1456,13.7387
4.1914,13.5757
4.8485,10.2903
4.8865,10.5297
4.5395,11.6861
4.2549,13.2489
4.207,13.6591
4.0234,14.8752
4.5224,11.6939
4.9796,9.8342
4.4052,12.2572
4.129,14.0274
4.2841,12.9237
4.9205,10.2622
4.4922,11.9127
4.0004,15.0887
4.8093,10.7781
4.1453,14.0852
4.1502,13.6533
4.4046,12.3112
4.5698,11.3167
4.7549,10.7551
4.898,10.1917
4.4846,12.0727
4.8646,10.4576
4.3372,12.7762
4.0635,14.4389
4.3462,12.7157
4.5343,11.7624
4.1086,13.9496
4.3768,12.2867
4.6924,10.9093
4.1497,14.0902
4.5283,11.5895
4.1338,13.8821
